Date,Day,CodedDay,Zone,Weather,Temperature,ActualTime
9-10-2017,Tuesday,2,118,14,32,35
9-10-2017,Tuesday,2,119,38,34,21
9-10-2017,Tuesday,2,120,30,43,32
9-10-2017,Tuesday,2,121,12,28,22
9-10-2017,Tuesday,2,122,28,9,22
9-10-2017,Tuesday,2,123,45,44,34
9-10-2017,Tuesday,2,124,8,25,36
9-10-2017,Tuesday,2,125,36,14,25
9-10-2017,Tuesday,2,126,14,13,27
9-10-2017,Tuesday,2,127,43,19,26
9-10-2017,Tuesday,2,128,39,43,23
9-10-2017,Tuesday,2,129,32,42,25
9-10-2017,Tuesday,2,130,41,11,23
9-10-2017,Tuesday,2,131,13,19,30
9-10-2017,Tuesday,2,132,25,39,26
9-10-2017,Tuesday,2,133,7,22,31
9-10-2017,Tuesday,2,134,16,15,27
9-10-2017,Tuesday,2,135,7,42,24
9-10-2017,Tuesday,2,136,6,14,32
9-10-2017,Tuesday,2,137,9,45,20
9-10-2017,Tuesday,2,138,34,26,37
9-10-2017,Tuesday,2,139,29,25,33
9-10-2017,Tuesday,2,140,36,14,31
9-10-2017,Tuesday,2,141,11,11,26
9-10-2017,Tuesday,2,142,46,43,40
9-10-2017,Tuesday,2,143,15,42,29
9-10-2017,Tuesday,2,144,12,36,33
10-10-2017,Wednesday,3,1,12,43,36
10-10-2017,Wednesday,3,2,46,36,37
10-10-2017,Wednesday,3,3,37,42,35
10-10-2017,Wednesday,3,4,25,40,30
10-10-2017,Wednesday,3,5,1,21,32
10-10-2017,Wednesday,3,6,19,42,24
10-10-2017,Wednesday,3,7,3,40,36
10-10-2017,Wednesday,3,8,10,6,38
10-10-2017,Wednesday,3,9,11,29,21
10-10-2017,Wednesday,3,10,28,33,21
10-10-2017,Wednesday,3,11,14,9,39
10-10-2017,Wednesday,3,12,7,41,24
10-10-2017,Wednesday,3,13,35,32,34
10-10-2017,Wednesday,3,14,26,14,22
10-10-2017,Wednesday,3,15,36,26,40
10-10-2017,Wednesday,3,16,45,30,23
10-10-2017,Wednesday,3,17,17,15,32
10-10-2017,Wednesday,3,18,23,30,37
10-10-2017,Wednesday,3,19,41,32,34
10-10-2017,Wednesday,3,20,46,22,38
10-10-2017,Wednesday,3,21,45,22,31
10-10-2017,Wednesday,3,22,0,25,26
10-10-2017,Wednesday,3,23,36,21,32
10-10-2017,Wednesday,3,24,5,42,32
10-10-2017,Wednesday,3,25,3,33,23
10-10-2017,Wednesday,3,26,21,29,37
10-10-2017,Wednesday,3,27,15,40,26
10-10-2017,Wednesday,3,28,37,11,32
10-10-2017,Wednesday,3,29,36,7,28
10-10-2017,Wednesday,3,30,33,29,32
10-10-2017,Wednesday,3,31,9,10,25
10-10-2017,Wednesday,3,32,6,8,25
10-10-2017,Wednesday,3,33,6,22,33
10-10-2017,Wednesday,3,34,10,9,27
10-10-2017,Wednesday,3,35,32,22,22
10-10-2017,Wednesday,3,36,45,35,40
10-10-2017,Wednesday,3,37,13,9,22
10-10-2017,Wednesday,3,38,20,15,37
10-10-2017,Wednesday,3,39,46,22,24
10-10-2017,Wednesday,3,40,8,43,32
10-10-2017,Wednesday,3,41,9,26,36
10-10-2017,Wednesday,3,42,1,45,28
10-10-2017,Wednesday,3,43,33,35,23
10-10-2017,Wednesday,3,44,45,25,21
10-10-2017,Wednesday,3,45,5,33,28
10-10-2017,Wednesday,3,46,42,21,31
10-10-2017,Wednesday,3,47,9,31,40
10-10-2017,Wednesday,3,48,38,25,23
10-10-2017,Wednesday,3,49,31,31,22
10-10-2017,Wednesday,3,50,37,36,33
10-10-2017,Wednesday,3,51,18,40,34
10-10-2017,Wednesday,3,52,0,33,30
10-10-2017,Wednesday,3,53,38,25,28
10-10-2017,Wednesday,3,54,31,19,27
10-10-2017,Wednesday,3,55,24,42,31
10-10-2017,Wednesday,3,56,41,34,37
10-10-2017,Wednesday,3,57,45,40,29
10-10-2017,Wednesday,3,58,38,8,21
10-10-2017,Wednesday,3,59,43,40,23
10-10-2017,Wednesday,3,60,39,31,40
10-10-2017,Wednesday,3,61,13,45,25
10-10-2017,Wednesday,3,62,20,39,23
10-10-2017,Wednesday,3,63,21,26,29
10-10-2017,Wednesday,3,64,43,9,28
10-10-2017,Wednesday,3,65,19,14,20
10-10-2017,Wednesday,3,66,37,38,38
10-10-2017,Wednesday,3,67,46,6,23
10-10-2017,Wednesday,3,68,42,12,37
10-10-2017,Wednesday,3,69,6,37,38
10-10-2017,Wednesday,3,70,9,24,26
10-10-2017,Wednesday,3,71,25,8,24
10-10-2017,Wednesday,3,72,11,9,34
10-10-2017,Wednesday,3,73,37,33,31
10-10-2017,Wednesday,3,74,36,26,37
10-10-2017,Wednesday,3,75,30,11,23
10-10-2017,Wednesday,3,76,31,35,25
10-10-2017,Wednesday,3,77,22,38,36
10-10-2017,Wednesday,3,78,24,26,28
10-10-2017,Wednesday,3,79,30,10,30
10-10-2017,Wednesday,3,80,29,11,31
10-10-2017,Wednesday,3,81,34,19,32
10-10-2017,Wednesday,3,82,32,18,33
10-10-2017,Wednesday,3,83,31,35,28
10-10-2017,Wednesday,3,84,37,20,32
10-10-2017,Wednesday,3,85,47,36,38
10-10-2017,Wednesday,3,86,11,14,34
10-10-2017,Wednesday,3,87,6,24,40
10-10-2017,Wednesday,3,88,34,43,39
10-10-2017,Wednesday,3,89,38,29,38
10-10-2017,Wednesday,3,90,27,13,29
10-10-2017,Wednesday,3,91,7,12,33
10-10-2017,Wednesday,3,92,35,7,29
10-10-2017,Wednesday,3,93,26,41,20
10-10-2017,Wednesday,3,94,44,43,25
10-10-2017,Wednesday,3,95,14,22,35
10-10-2017,Wednesday,3,96,12,35,34
10-10-2017,Wednesday,3,97,34,26,37
10-10-2017,Wednesday,3,98,0,6,21
10-10-2017,Wednesday,3,99,39,22,40
10-10-2017,Wednesday,3,100,18,27,27
10-10-2017,Wednesday,3,101,32,19,40
10-10-2017,Wednesday,3,102,35,18,26
10-10-2017,Wednesday,3,103,13,12,20
10-10-2017,Wednesday,3,104,28,13,28
10-10-2017,Wednesday,3,105,39,20,22
10-10-2017,Wednesday,3,106,3,7,27
10-10-2017,Wednesday,3,107,22,19,28
10-10-2017,Wednesday,3,108,6,25,37
10-10-2017,Wednesday,3,109,20,12,26
10-10-2017,Wednesday,3,110,25,12,27
10-10-2017,Wednesday,3,111,9,42,38
10-10-2017,Wednesday,3,112,7,18,37
10-10-2017,Wednesday,3,113,31,44,25
10-10-2017,Wednesday,3,114,18,15,36
10-10-2017,Wednesday,3,115,44,19,38
10-10-2017,Wednesday,3,116,38,9,21
10-10-2017,Wednesday,3,117,7,20,24
10-10-2017,Wednesday,3,118,22,30,23
10-10-2017,Wednesday,3,119,41,7,32
10-10-2017,Wednesday,3,120,11,18,40
10-10-2017,Wednesday,3,121,0,43,28
10-10-2017,Wednesday,3,122,8,38,40
10-10-2017,Wednesday,3,123,27,19,38
10-10-2017,Wednesday,3,124,44,35,39
10-10-2017,Wednesday,3,125,32,44,30
10-10-2017,Wednesday,3,126,1,30,27
10-10-2017,Wednesday,3,127,9,32,36
10-10-2017,Wednesday,3,128,29,40,35
10-10-2017,Wednesday,3,129,18,19,24
10-10-2017,Wednesday,3,130,33,43,22
10-10-2017,Wednesday,3,131,12,45,32
10-10-2017,Wednesday,3,132,38,7,38
10-10-2017,Wednesday,3,133,32,11,24
10-10-2017,Wednesday,3,134,8,9,39
10-10-2017,Wednesday,3,135,20,21,35
10-10-2017,Wednesday,3,136,39,43,39
10-10-2017,Wednesday,3,137,14,31,24
10-10-2017,Wednesday,3,138,8,40,29
10-10-2017,Wednesday,3,139,31,22,28
10-10-2017,Wednesday,3,140,17,32,29
10-10-2017,Wednesday,3,141,16,20,28
10-10-2017,Wednesday,3,142,9,40,21
10-10-2017,Wednesday,3,143,8,26,22
10-10-2017,Wednesday,3,144,12,33,40
11-10-2017,Thursday,4,1,30,35,40
11-10-2017,Thursday,4,2,8,42,25
11-10-2017,Thursday,4,3,3,24,24
11-10-2017,Thursday,4,4,34,34,28
11-10-2017,Thursday,4,5,12,8,34
11-10-2017,Thursday,4,6,23,18,33
11-10-2017,Thursday,4,7,30,39,22
11-10-2017,Thursday,4,8,36,22,39
11-10-2017,Thursday,4,9,23,26,32
11-10-2017,Thursday,4,10,5,44,36
11-10-2017,Thursday,4,11,15,44,25
11-10-2017,Thursday,4,12,20,45,39
11-10-2017,Thursday,4,13,4,43,25
11-10-2017,Thursday,4,14,44,14,40
11-10-2017,Thursday,4,15,22,18,39
11-10-2017,Thursday,4,16,7,30,34
11-10-2017,Thursday,4,17,23,20,39
11-10-2017,Thursday,4,18,12,27,20
11-10-2017,Thursday,4,19,15,7,37
11-10-2017,Thursday,4,20,47,14,26
11-10-2017,Thursday,4,21,34,15,28
11-10-2017,Thursday,4,22,36,13,35
11-10-2017,Thursday,4,23,31,29,29
11-10-2017,Thursday,4,24,25,18,22
11-10-2017,Thursday,4,25,1,40,37
11-10-2017,Thursday,4,26,8,22,20
11-10-2017,Thursday,4,27,12,11,35
11-10-2017,Thursday,4,28,2,25,34
11-10-2017,Thursday,4,29,38,32,35
11-10-2017,Thursday,4,30,11,16,37
11-10-2017,Thursday,4,31,44,18,39
11-10-2017,Thursday,4,32,6,34,20
11-10-2017,Thursday,4,33,8,40,33
11-10-2017,Thursday,4,34,15,40,37
11-10-2017,Thursday,4,35,44,33,22
11-10-2017,Thursday,4,36,12,35,28
11-10-2017,Thursday,4,37,19,12,36
11-10-2017,Thursday,4,38,14,43,22
11-10-2017,Thursday,4,39,1,43,37
11-10-2017,Thursday,4,40,21,9,39
11-10-2017,Thursday,4,41,21,43,34
11-10-2017,Thursday,4,42,37,29,30
11-10-2017,Thursday,4,43,46,25,37
11-10-2017,Thursday,4,44,36,8,26
11-10-2017,Thursday,4,45,11,8,34
11-10-2017,Thursday,4,46,44,34,37
11-10-2017,Thursday,4,47,23,29,20
11-10-2017,Thursday,4,48,13,34,20
11-10-2017,Thursday,4,49,28,31,29
11-10-2017,Thursday,4,50,15,22,24
11-10-2017,Thursday,4,51,17,21,29
11-10-2017,Thursday,4,52,18,12,30
11-10-2017,Thursday,4,53,8,45,37
11-10-2017,Thursday,4,54,27,41,24
11-10-2017,Thursday,4,55,26,18,30
11-10-2017,Thursday,4,56,17,14,20
11-10-2017,Thursday,4,57,30,14,40
11-10-2017,Thursday,4,58,6,38,20
11-10-2017,Thursday,4,59,10,31,22
11-10-2017,Thursday,4,60,40,24,36
11-10-2017,Thursday,4,61,3,7,35
11-10-2017,Thursday,4,62,41,33,32
11-10-2017,Thursday,4,63,39,37,34
11-10-2017,Thursday,4,64,3,38,29
11-10-2017,Thursday,4,65,31,36,36
11-10-2017,Thursday,4,66,10,45,36
11-10-2017,Thursday,4,67,27,35,24
11-10-2017,Thursday,4,68,11,6,23
11-10-2017,Thursday,4,69,44,40,35
11-10-2017,Thursday,4,70,45,17,26
11-10-2017,Thursday,4,71,34,36,35
11-10-2017,Thursday,4,72,46,16,35
11-10-2017,Thursday,4,73,19,11,37
11-10-2017,Thursday,4,74,45,40,30
11-10-2017,Thursday,4,75,5,22,29
11-10-2017,Thursday,4,76,20,31,38
11-10-2017,Thursday,4,77,18,21,33
11-10-2017,Thursday,4,78,43,21,26
11-10-2017,Thursday,4,79,21,17,34
11-10-2017,Thursday,4,80,35,33,21
11-10-2017,Thursday,4,81,15,9,30
11-10-2017,Thursday,4,82,6,17,33
11-10-2017,Thursday,4,83,46,33,34
11-10-2017,Thursday,4,84,11,35,39
11-10-2017,Thursday,4,85,26,33,27
11-10-2017,Thursday,4,86,12,21,26
11-10-2017,Thursday,4,87,27,41,27
11-10-2017,Thursday,4,88,8,17,30
11-10-2017,Thursday,4,89,15,31,35
11-10-2017,Thursday,4,90,25,43,34
11-10-2017,Thursday,4,91,13,22,39
11-10-2017,Thursday,4,92,2,23,30
11-10-2017,Thursday,4,93,12,45,27
11-10-2017,Thursday,4,94,35,12,35
11-10-2017,Thursday,4,95,36,42,28
11-10-2017,Thursday,4,96,7,43,28
11-10-2017,Thursday,4,97,34,13,26
11-10-2017,Thursday,4,98,18,16,21
11-10-2017,Thursday,4,99,9,35,22
11-10-2017,Thursday,4,100,27,16,37
11-10-2017,Thursday,4,101,6,15,31
11-10-2017,Thursday,4,102,40,6,28
11-10-2017,Thursday,4,103,20,32,37
11-10-2017,Thursday,4,104,39,32,30
11-10-2017,Thursday,4,105,5,13,28
11-10-2017,Thursday,4,106,44,44,38
11-10-2017,Thursday,4,107,38,39,20
11-10-2017,Thursday,4,108,12,10,26
11-10-2017,Thursday,4,109,14,34,24
11-10-2017,Thursday,4,110,17,10,39
11-10-2017,Thursday,4,111,18,28,27
11-10-2017,Thursday,4,112,45,18,29
11-10-2017,Thursday,4,113,45,44,34
11-10-2017,Thursday,4,114,13,25,29
11-10-2017,Thursday,4,115,21,42,36
11-10-2017,Thursday,4,116,14,21,32
11-10-2017,Thursday,4,117,3,30,27
11-10-2017,Thursday,4,118,4,28,34
11-10-2017,Thursday,4,119,14,26,34
11-10-2017,Thursday,4,120,17,18,29
11-10-2017,Thursday,4,121,8,44,39
11-10-2017,Thursday,4,122,9,35,33
11-10-2017,Thursday,4,123,29,26,39
11-10-2017,Thursday,4,124,41,43,40
11-10-2017,Thursday,4,125,12,37,34
11-10-2017,Thursday,4,126,32,30,36
11-10-2017,Thursday,4,127,14,41,26
11-10-2017,Thursday,4,128,33,30,21
11-10-2017,Thursday,4,129,4,22,26
11-10-2017,Thursday,4,130,5,31,29
11-10-2017,Thursday,4,131,26,45,21
11-10-2017,Thursday,4,132,7,17,36
11-10-2017,Thursday,4,133,20,16,21
11-10-2017,Thursday,4,134,31,40,22
11-10-2017,Thursday,4,135,38,11,37
11-10-2017,Thursday,4,136,36,17,39
11-10-2017,Thursday,4,137,14,11,34
11-10-2017,Thursday,4,138,6,44,25
11-10-2017,Thursday,4,139,45,31,39
11-10-2017,Thursday,4,140,16,15,24
11-10-2017,Thursday,4,141,9,30,20
11-10-2017,Thursday,4,142,6,27,35
11-10-2017,Thursday,4,143,6,11,20
11-10-2017,Thursday,4,144,28,23,26
12-10-2017,Friday,5,1,31,31,22
12-10-2017,Friday,5,2,17,7,36
12-10-2017,Friday,5,3,9,10,23
12-10-2017,Friday,5,4,9,40,23
12-10-2017,Friday,5,5,0,18,28
12-10-2017,Friday,5,6,29,35,32
12-10-2017,Friday,5,7,36,39,26
12-10-2017,Friday,5,8,45,12,28
12-10-2017,Friday,5,9,11,28,23
12-10-2017,Friday,5,10,19,19,40
12-10-2017,Friday,5,11,35,17,34
12-10-2017,Friday,5,12,40,11,27
12-10-2017,Friday,5,13,21,13,23
12-10-2017,Friday,5,14,31,40,22
12-10-2017,Friday,5,15,7,7,25
12-10-2017,Friday,5,16,17,6,24
12-10-2017,Friday,5,17,25,34,26
12-10-2017,Friday,5,18,24,27,34
12-10-2017,Friday,5,19,0,15,39
12-10-2017,Friday,5,20,0,39,38
12-10-2017,Friday,5,21,40,28,34
12-10-2017,Friday,5,22,35,13,24
12-10-2017,Friday,5,23,44,8,25
12-10-2017,Friday,5,24,41,37,35
12-10-2017,Friday,5,25,30,42,29
12-10-2017,Friday,5,26,20,6,21
12-10-2017,Friday,5,27,3,24,22
12-10-2017,Friday,5,28,16,24,27
12-10-2017,Friday,5,29,39,32,24
12-10-2017,Friday,5,30,27,40,23
12-10-2017,Friday,5,31,46,22,25
12-10-2017,Friday,5,32,4,25,26
12-10-2017,Friday,5,33,11,26,40
12-10-2017,Friday,5,34,24,25,40
12-10-2017,Friday,5,35,43,32,32
12-10-2017,Friday,5,36,39,11,36
12-10-2017,Friday,5,37,14,38,39
12-10-2017,Friday,5,38,33,40,29
12-10-2017,Friday,5,39,40,22,30
12-10-2017,Friday,5,40,4,26,37
12-10-2017,Friday,5,41,28,23,24
12-10-2017,Friday,5,42,30,34,30
12-10-2017,Friday,5,43,20,19,24
12-10-2017,Friday,5,44,32,43,32
12-10-2017,Friday,5,45,36,19,35
12-10-2017,Friday,5,46,25,44,38
12-10-2017,Friday,5,47,39,29,35
12-10-2017,Friday,5,48,36,45,28
12-10-2017,Friday,5,49,38,20,26
12-10-2017,Friday,5,50,41,24,27
12-10-2017,Friday,5,51,25,17,23
12-10-2017,Friday,5,52,25,28,39
12-10-2017,Friday,5,53,3,40,40
12-10-2017,Friday,5,54,0,44,28
12-10-2017,Friday,5,55,18,12,32
12-10-2017,Friday,5,56,4,13,40
12-10-2017,Friday,5,57,40,33,27
12-10-2017,Friday,5,58,14,25,30
12-10-2017,Friday,5,59,2,29,29
12-10-2017,Friday,5,60,46,6,24
12-10-2017,Friday,5,61,12,27,28
12-10-2017,Friday,5,62,33,21,37
12-10-2017,Friday,5,63,11,14,26
12-10-2017,Friday,5,64,15,9,34
12-10-2017,Friday,5,65,32,36,22
12-10-2017,Friday,5,66,23,35,26
12-10-2017,Friday,5,67,40,39,35
12-10-2017,Friday,5,68,37,42,20
12-10-2017,Friday,5,69,11,45,25
12-10-2017,Friday,5,70,30,40,34
12-10-2017,Friday,5,71,0,12,30
12-10-2017,Friday,5,72,22,28,35
12-10-2017,Friday,5,73,19,36,38
12-10-2017,Friday,5,74,2,24,28
12-10-2017,Friday,5,75,19,25,37
12-10-2017,Friday,5,76,33,31,36
12-10-2017,Friday,5,77,28,19,24
12-10-2017,Friday,5,78,45,22,23
12-10-2017,Friday,5,79,20,39,29
12-10-2017,Friday,5,80,21,29,23
12-10-2017,Friday,5,81,41,44,24
12-10-2017,Friday,5,82,47,43,38
12-10-2017,Friday,5,83,35,41,36
12-10-2017,Friday,5,84,12,28,24
12-10-2017,Friday,5,85,27,22,24
12-10-2017,Friday,5,86,41,29,22
12-10-2017,Friday,5,87,29,10,30
12-10-2017,Friday,5,88,28,34,25
12-10-2017,Friday,5,89,43,20,37
12-10-2017,Friday,5,90,29,19,21
12-10-2017,Friday,5,91,26,18,25
12-10-2017,Friday,5,92,21,32,21
12-10-2017,Friday,5,93,34,31,26
12-10-2017,Friday,5,94,2,8,27
12-10-2017,Friday,5,95,25,26,33
12-10-2017,Friday,5,96,36,7,33
12-10-2017,Friday,5,97,46,15,35
12-10-2017,Friday,5,98,21,9,32
12-10-2017,Friday,5,99,37,34,25
12-10-2017,Friday,5,100,40,37,33
12-10-2017,Friday,5,101,17,43,23
12-10-2017,Friday,5,102,43,23,24
12-10-2017,Friday,5,103,21,9,36
12-10-2017,Friday,5,104,31,36,33
12-10-2017,Friday,5,105,20,27,23
12-10-2017,Friday,5,106,6,17,27
12-10-2017,Friday,5,107,24,11,25
12-10-2017,Friday,5,108,17,31,24
12-10-2017,Friday,5,109,11,33,36
12-10-2017,Friday,5,110,47,32,20
12-10-2017,Friday,5,111,13,45,26
12-10-2017,Friday,5,112,25,44,28
12-10-2017,Friday,5,113,0,11,32
12-10-2017,Friday,5,114,6,36,35
12-10-2017,Friday,5,115,36,35,25
12-10-2017,Friday,5,116,7,30,27
12-10-2017,Friday,5,117,24,44,26
12-10-2017,Friday,5,118,11,21,24
12-10-2017,Friday,5,119,14,13,31
12-10-2017,Friday,5,120,24,24,29
12-10-2017,Friday,5,121,32,28,21
12-10-2017,Friday,5,122,31,40,22
12-10-2017,Friday,5,123,41,30,30
12-10-2017,Friday,5,124,44,31,34
12-10-2017,Friday,5,125,43,31,23
12-10-2017,Friday,5,126,26,43,23
12-10-2017,Friday,5,127,1,27,38
12-10-2017,Friday,5,128,39,14,20
12-10-2017,Friday,5,129,7,39,34
12-10-2017,Friday,5,130,6,15,33
12-10-2017,Friday,5,131,9,30,34
12-10-2017,Friday,5,132,47,29,35
12-10-2017,Friday,5,133,4,37,25
12-10-2017,Friday,5,134,1,19,35
12-10-2017,Friday,5,135,35,18,35
12-10-2017,Friday,5,136,43,16,35
12-10-2017,Friday,5,137,37,13,39
12-10-2017,Friday,5,138,7,8,27
12-10-2017,Friday,5,139,8,11,35
12-10-2017,Friday,5,140,8,24,32
12-10-2017,Friday,5,141,27,31,21
12-10-2017,Friday,5,142,37,40,33
12-10-2017,Friday,5,143,29,34,27
12-10-2017,Friday,5,144,28,22,25
13-10-2017,Saturday,6,1,33,24,33
13-10-2017,Saturday,6,2,0,17,31
13-10-2017,Saturday,6,3,47,25,24
13-10-2017,Saturday,6,4,22,44,29
13-10-2017,Saturday,6,5,38,45,31
13-10-2017,Saturday,6,6,22,35,26
13-10-2017,Saturday,6,7,24,21,30
13-10-2017,Saturday,6,8,29,32,38
13-10-2017,Saturday,6,9,5,22,40
13-10-2017,Saturday,6,10,3,23,36
13-10-2017,Saturday,6,11,25,17,32
13-10-2017,Saturday,6,12,35,6,23
13-10-2017,Saturday,6,13,20,43,29
13-10-2017,Saturday,6,14,17,34,39
13-10-2017,Saturday,6,15,34,19,25
13-10-2017,Saturday,6,16,24,34,40
13-10-2017,Saturday,6,17,20,9,29
13-10-2017,Saturday,6,18,12,32,35
13-10-2017,Saturday,6,19,1,35,24
13-10-2017,Saturday,6,20,45,23,26
13-10-2017,Saturday,6,21,28,12,35
13-10-2017,Saturday,6,22,13,20,37
13-10-2017,Saturday,6,23,8,45,35
13-10-2017,Saturday,6,24,40,8,27
13-10-2017,Saturday,6,25,42,38,26
13-10-2017,Saturday,6,26,21,31,30
13-10-2017,Saturday,6,27,40,41,24
13-10-2017,Saturday,6,28,34,40,33
13-10-2017,Saturday,6,29,44,25,23
13-10-2017,Saturday,6,30,47,23,24
13-10-2017,Saturday,6,31,25,32,22
13-10-2017,Saturday,6,32,20,20,33
13-10-2017,Saturday,6,33,38,30,29
13-10-2017,Saturday,6,34,40,18,22
13-10-2017,Saturday,6,35,35,6,34
13-10-2017,Saturday,6,36,37,7,27
13-10-2017,Saturday,6,37,31,11,37
13-10-2017,Saturday,6,38,40,7,28
13-10-2017,Saturday,6,39,15,40,29
13-10-2017,Saturday,6,40,32,7,33
13-10-2017,Saturday,6,41,45,7,33
13-10-2017,Saturday,6,42,0,31,23
13-10-2017,Saturday,6,43,15,12,40
13-10-2017,Saturday,6,44,26,17,37
13-10-2017,Saturday,6,45,35,38,22
13-10-2017,Saturday,6,46,11,45,20
13-10-2017,Saturday,6,47,9,11,34
13-10-2017,Saturday,6,48,18,31,37
13-10-2017,Saturday,6,49,31,36,38
13-10-2017,Saturday,6,50,6,15,28
13-10-2017,Saturday,6,51,38,21,20
13-10-2017,Saturday,6,52,1,37,25
13-10-2017,Saturday,6,53,27,41,26
13-10-2017,Saturday,6,54,45,18,26
13-10-2017,Saturday,6,55,32,37,33
13-10-2017,Saturday,6,56,14,35,38
13-10-2017,Saturday,6,57,4,21,37
13-10-2017,Saturday,6,58,9,17,33
13-10-2017,Saturday,6,59,46,23,23
13-10-2017,Saturday,6,60,27,13,24
13-10-2017,Saturday,6,61,47,33,27
13-10-2017,Saturday,6,62,35,40,28
13-10-2017,Saturday,6,63,44,7,22
13-10-2017,Saturday,6,64,22,44,28
13-10-2017,Saturday,6,65,46,18,22
13-10-2017,Saturday,6,66,30,10,25
13-10-2017,Saturday,6,67,20,8,40
13-10-2017,Saturday,6,68,4,10,33
13-10-2017,Saturday,6,69,2,29,35
13-10-2017,Saturday,6,70,38,33,24
13-10-2017,Saturday,6,71,21,36,24
13-10-2017,Saturday,6,72,19,17,39
13-10-2017,Saturday,6,73,8,14,33
13-10-2017,Saturday,6,74,45,22,23
13-10-2017,Saturday,6,75,25,16,29
13-10-2017,Saturday,6,76,35,32,39
13-10-2017,Saturday,6,77,11,26,27
13-10-2017,Saturday,6,78,4,45,27
13-10-2017,Saturday,6,79,34,6,23
13-10-2017,Saturday,6,80,43,36,24
13-10-2017,Saturday,6,81,11,19,27
13-10-2017,Saturday,6,82,17,14,28
13-10-2017,Saturday,6,83,27,35,25
13-10-2017,Saturday,6,84,35,42,21
13-10-2017,Saturday,6,85,36,23,32
13-10-2017,Saturday,6,86,22,13,29
13-10-2017,Saturday,6,87,21,31,29
13-10-2017,Saturday,6,88,11,8,30
13-10-2017,Saturday,6,89,18,12,25
13-10-2017,Saturday,6,90,7,11,27
13-10-2017,Saturday,6,91,38,27,23
13-10-2017,Saturday,6,92,25,16,28
13-10-2017,Saturday,6,93,13,34,29
13-10-2017,Saturday,6,94,3,25,26
13-10-2017,Saturday,6,95,39,36,27
13-10-2017,Saturday,6,96,47,37,39
13-10-2017,Saturday,6,97,2,16,31
13-10-2017,Saturday,6,98,3,25,22
13-10-2017,Saturday,6,99,9,8,29
13-10-2017,Saturday,6,100,31,14,24
13-10-2017,Saturday,6,101,24,35,25
13-10-2017,Saturday,6,102,26,26,40
13-10-2017,Saturday,6,103,23,34,21
13-10-2017,Saturday,6,104,33,31,25
13-10-2017,Saturday,6,105,24,36,24
13-10-2017,Saturday,6,106,14,25,32
13-10-2017,Saturday,6,107,20,28,40
13-10-2017,Saturday,6,108,34,15,25
13-10-2017,Saturday,6,109,26,38,26
13-10-2017,Saturday,6,110,28,21,40
13-10-2017,Saturday,6,111,40,28,36
13-10-2017,Saturday,6,112,2,26,35
13-10-2017,Saturday,6,113,18,15,29
13-10-2017,Saturday,6,114,43,42,39
13-10-2017,Saturday,6,115,5,9,30
13-10-2017,Saturday,6,116,10,8,34
13-10-2017,Saturday,6,117,10,20,22
13-10-2017,Saturday,6,118,35,16,22
13-10-2017,Saturday,6,119,41,37,37
13-10-2017,Saturday,6,120,14,9,27
13-10-2017,Saturday,6,121,34,14,30
13-10-2017,Saturday,6,122,32,7,25
13-10-2017,Saturday,6,123,25,9,32
13-10-2017,Saturday,6,124,13,28,37
13-10-2017,Saturday,6,125,15,22,25
13-10-2017,Saturday,6,126,45,19,27
13-10-2017,Saturday,6,127,11,23,35
13-10-2017,Saturday,6,128,36,28,21
13-10-2017,Saturday,6,129,20,10,25
13-10-2017,Saturday,6,130,18,44,37
13-10-2017,Saturday,6,131,7,31,33
13-10-2017,Saturday,6,132,22,16,26
13-10-2017,Saturday,6,133,27,13,35
13-10-2017,Saturday,6,134,19,22,21
13-10-2017,Saturday,6,135,17,36,21
13-10-2017,Saturday,6,136,24,27,25
13-10-2017,Saturday,6,137,47,39,24
13-10-2017,Saturday,6,138,45,21,32
13-10-2017,Saturday,6,139,21,32,21
13-10-2017,Saturday,6,140,43,44,40
13-10-2017,Saturday,6,141,35,21,30
13-10-2017,Saturday,6,142,43,31,36
13-10-2017,Saturday,6,143,5,29,40
13-10-2017,Saturday,6,144,13,8,34
14-10-2017,Sunday,7,1,20,17,37
14-10-2017,Sunday,7,2,6,25,34
14-10-2017,Sunday,7,3,41,31,37
14-10-2017,Sunday,7,4,39,40,30
14-10-2017,Sunday,7,5,15,22,22
14-10-2017,Sunday,7,6,21,41,29
14-10-2017,Sunday,7,7,30,34,35
14-10-2017,Sunday,7,8,36,27,39
14-10-2017,Sunday,7,9,45,15,39
14-10-2017,Sunday,7,10,6,43,25
14-10-2017,Sunday,7,11,6,36,36
14-10-2017,Sunday,7,12,38,45,27
14-10-2017,Sunday,7,13,41,20,23
14-10-2017,Sunday,7,14,34,30,21
14-10-2017,Sunday,7,15,10,14,35
14-10-2017,Sunday,7,16,47,37,37
14-10-2017,Sunday,7,17,45,13,35
14-10-2017,Sunday,7,18,1,31,35
14-10-2017,Sunday,7,19,13,31,22
14-10-2017,Sunday,7,20,27,9,21
14-10-2017,Sunday,7,21,34,22,26
14-10-2017,Sunday,7,22,17,17,31
14-10-2017,Sunday,7,23,8,14,25
14-10-2017,Sunday,7,24,15,9,21
14-10-2017,Sunday,7,25,10,36,34
14-10-2017,Sunday,7,26,0,18,40
14-10-2017,Sunday,7,27,13,35,28
14-10-2017,Sunday,7,28,41,28,33
14-10-2017,Sunday,7,29,40,32,30
14-10-2017,Sunday,7,30,25,17,31
